sct	MiniMayoSRS	Concept 1	Concept 2	LCH	INTRINSIC_LCH	INTRINSIC_LIN	PATH	INTRINSIC_PATH	RADA	INTRINSIC_RADA	JACCARD	SOKAL	lcs(s)	corpus lcs	intrinsic lcs	paths
sct-umls	MayoSRS	C0011167	C0031133	0.671456	0.305366	0.686164	0.250000	0.084240	0.941176	0.691375	0.522259	0.353418	C0012238		C0012238	C0012238=C0011167->C1268925->*C0012238*<-C0031133
sct-umls	MayoSRS	C0011168	C0679317	0.000000	0.193881	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	MayoSRS	C0429103	C0027051	0.411091	0.025353	0.060473	0.083333	0.031073	0.823529	0.114733	0.031179	0.015836	C2720507		C2720507	C2720507=C0429103->C0428732->C1285812->C1285810->C1274016->C1285578->*C2720507*<-C0027051<-C1264235<-C1290853<-C1290906<-C0037088
sct-umls	MayoSRS	C1510420	C0041296	0.454300	0.048144	0.065419	0.100000	0.033701	0.852941	0.185969	0.033815	0.017198	C2720507		C2720507	C2720507=C1510420->C0333010->C0332447->C1260954->C1268086->*C2720507*<-C0041296<-C0456953<-C0282354<-C1285164
sct-umls	MayoSRS	C0027627	C0205699	0.000000	0.184195	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	MayoSRS	C1956391	C0018681	0.618572	0.161927	0.438180	0.200000	0.050541	0.926471	0.466662	0.280558	0.163168	C1320354		C1320354	C1320354=C1956391->C1285337->C1290856->*C1320354*<-C0018681
sct-umls	MayoSRS	C0003243	C0443146	0.392121	0.028178	0.061066	0.076923	0.031387	0.808824	0.123881	0.031494	0.015999	C2720507		C2720507	C2720507=C0003243->C0004358->C1291906->C0003241->C0033684->C2979985->C0439861->*C2720507*<-C0443146<-C0030660<-C1444750<-C0449234<-C0332280
sct-umls	MayoSRS	C0034735	C0022116	0.454300	0.086322	0.257837	0.100000	0.038609	0.852941	0.293075	0.147998	0.079912	C1290906|C0037088		C1290906	C1290906=C0034735->C0575816->C0575800->C0575514->C0579141->C0578533->*C1290906*<-C0022116<-C1276288<-C0425560|C0037088=C0034735->C0575816->C0311392->C0424449->C0427350->*C0037088*<-C0022116<-C1276288<-C0425560<-C1290906
sct-umls	MayoSRS	C0011644	C0036421	0.000000	0.197698	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	MayoSRS	C0032285	C0332448	0.411091	0.036863	0.062923	0.083333	0.032373	0.823529	0.151431	0.032484	0.016510	C2720507		C2720507	C2720507=C0032285->C0024115->C1302710->C1290853->C1290906->C0037088->*C2720507*<-C0332448<-C0333010<-C0332447<-C1260954<-C1268086
sct-umls	MayoSRS	C0020877	C0010346	0.618572	0.346761	0.728022	0.200000	0.097622	0.926471	0.737574	0.572355	0.400908	C1290888		C1290888	C1290888=C0020877->C0014335->*C1290888*<-C0010346<-C0021390
sct-umls	MayoSRS	C0030472	C1306459	0.575363	0.174145	0.318682	0.166667	0.052789	0.911765	0.490583	0.189543	0.104693	C0012634		C0012634	C0012634=C0030472->*C0012634*<-C1306459<-C1288351<-C0027651<-C1302761
sct-umls	MayoSRS	C0003873	C1396859	0.000000	0.203673	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	MayoSRS	C0027540	C1547030	0.000000	0.254095	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	MayoSRS	C0011991	C0009319	0.507184	0.174628	0.461746	0.125000	0.052879	0.882353	0.491507	0.300176	0.176592	C0426573		C0426573	C0426573=C0011991->C0476288->*C0426573*<-C0009319<-C0578878<-C1290888<-C1298758<-C0012242
sct-umls	MayoSRS	C0013395	C0030920	0.538830	0.202133	0.528130	0.142857	0.058322	0.897059	0.541609	0.358816	0.218632	C1261141		C1261141	C1261141=C0013395->C0577113->C0577078->*C1261141*<-C0030920<-C0237938<-C0017178
sct-umls	MayoSRS	C0009676	C0011253	0.358207	0.074244	0.193296	0.066667	0.036984	0.779412	0.260752	0.106988	0.056517	C0037088		C0037088	C0037088=C0009676->C0029227->C0004936->C0012634->*C0037088*<-C0011253<-C1314756<-C0233666<-C0233632<-C0423972<-C0564672<-C1272788<-C1291705<-C0574125<-C0427350
sct-umls	MayoSRS	C0018524	C0033975	0.392121	0.106154	0.212412	0.076923	0.041435	0.808824	0.343221	0.118826	0.063166	C2720507|C0037088		C0037088	C0037088=C0018524->C0558072->C1291718->C0563205->C0278060->C1272788->C1291705->C0574125->C0427350->*C0037088*<-C0033975<-C0004936<-C0012634|C2720507=C0018524->C0558072->C1291718->C0563205->C0278060->C1285640->C1274016->C1285578->*C2720507*<-C0033975<-C0004936<-C0012634<-C0037088
sct-umls	MayoSRS	C0038362	C0149745	0.618572	0.306861	0.676175	0.200000	0.084689	0.926471	0.693165	0.510774	0.342980	C0026636|C1290856		C0026636	C1290856=C0038362->C1285337->*C1290856*<-C0149745<-C0026636|C0026636=C0038362->C1290071->C0266998->*C0026636*<-C0149745
sct-umls	MayoSRS	C0034065	C0032285	0.575363	0.299343	0.637434	0.166667	0.082452	0.911765	0.684067	0.467819	0.305329	C1290837|C0575479|C0425442|C0035204		C0035204	C0575479=C0034065->C0428843->*C0575479*<-C0032285<-C0024115<-C0577914|C0425442=C0034065->C0428843->*C0425442*<-C0032285<-C1290890<-C0577910|C1290837=C0034065->C0729946->*C1290837*<-C0032285<-C0024115<-C0039978|C0035204=C0034065->C0178272->*C0035204*<-C0032285<-C1290890<-C1290325
sct-umls	MayoSRS	C0003873	C0003904	0.411091	0.039404	0.063477	0.083333	0.032668	0.823529	0.159333	0.032779	0.016663	C2720507		C2720507	C2720507=C0003873->C0003864->C1285331->C1285332->C1290853->C1290906->C0037088->*C2720507*<-C0003904<-C0014245<-C1285536<-C0184661
sct-umls	MayoSRS	C1533685	C1253936	0.431712	0.086383	0.074606	0.090909	0.038618	0.838235	0.293234	0.038749	0.019757	C2720507		C2720507	C2720507=C1533685->C1293116->C1292784->C0184661->*C2720507*<-C1253936<-C0022408<-C0026857<-C0426779<-C1290906<-C0037088
sct-umls	MayoSRS	C0042164	C0019740	0.374558	0.028407	0.061114	0.071429	0.031413	0.794118	0.124619	0.031520	0.016012	C2720507		C2720507	C2720507=C0042164->C1285331->C1285332->C1290853->C1290906->C0037088->*C2720507*<-C0019740<-C0019737<-C0019721<-C0003320<-C0021054<-C2979985<-C0439861
sct-umls	MayoSRS	C0042384	C0040053	0.671456	0.319865	0.637953	0.250000	0.088704	0.941176	0.708337	0.468378	0.305805	C0007222		C0007222	C0007222=C0042384->C0042373->*C0007222*<-C0040053
sct-umls	MayoSRS	C0243026	C0020649	0.507184	0.135355	0.336816	0.125000	0.045977	0.882353	0.410902	0.202513	0.112665	C1290853		C1290853	C1290853=C0243026->C2316160->C0578491->*C1290853*<-C0020649<-C0852949<-C0042373<-C0263978
sct-umls	MayoSRS	C0042109	C0277942	0.575363	0.192811	0.496382	0.166667	0.056417	0.911765	0.525175	0.330125	0.197694	C0455205|C0037088		C0455205	C0455205=C0042109->C0521464->C0037284->C0037274->*C0455205*<-C0277942|C0037088=C0042109->C0013604->*C0037088*<-C0277942<-C0424722<-C1290906
sct-umls	MayoSRS	C0017196	C0162429	0.454300	0.043912	0.064472	0.100000	0.033196	0.852941	0.173175	0.033310	0.016937	C2720507		C2720507	C2720507=C0017196->C1293482->C1285451->C1285152->C0184661->*C2720507*<-C0162429<-C0028709<-C0012634<-C0037088
sct-umls	MayoSRS	C0013604	C0017654	0.507184	0.189392	0.444605	0.125000	0.055734	0.882353	0.519010	0.285847	0.166757	C1274016		C1274016	C1274016=C0013604->*C1274016*<-C0017654<-C1321073<-C1285913<-C1285911<-C1285910<-C1285909
sct-umls	MayoSRS	C0009378	C0032584	0.431712	0.040314	0.063677	0.090909	0.032774	0.838235	0.162143	0.032885	0.016718	C2720507		C2720507	C2720507=C0009378->C0192890->C0192653->C0031150->C0014245->C1285536->C0184661->*C2720507*<-C0032584<-C0012634<-C0037088
sct-umls	MayoSRS	C0010137	C1563292	0.411091	0.009394	0.057227	0.083333	0.029356	0.823529	0.061296	0.029456	0.014948	C2720507		C2720507	C2720507=C0010137->C0017710->C0001617->C0360511->C0013227->*C2720507*<-C1563292<-C0455442<-C0559550<-C2739809<-C1531482<-C0420206
sct-umls	MayoSRS	C0003507	C0006660	0.000000	0.188600	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	MayoSRS	C0024530	C0002438	0.671456	0.433356	0.798674	0.250000	0.132891	0.941176	0.814756	0.664828	0.497934	C0033740		C0033740	C0033740=C0024530->C0009187->*C0033740*<-C0002438
sct-umls	MayoSRS	C0442874	C0522224	0.454300	0.153763	0.243634	0.100000	0.049092	0.852941	0.450089	0.138715	0.074526	C0037088		C0037088	C0037088=C0442874->C0027765->C1285159->C1290853->C1290906->*C0037088*<-C0522224<-C0234131<-C1291728<-C0422837
sct-umls	MayoSRS	C0036572	C0018681	0.575363	0.143540	0.300624	0.166667	0.047337	0.911765	0.428644	0.176902	0.097034	C1290906		C1290906	C1290906=C0036572->C0730595->*C1290906*<-C0018681<-C0578055<-C0458087
sct-umls	MayoSRS	C0333997	C0043352	0.479270	0.117140	0.336412	0.111111	0.043089	0.867647	0.369513	0.202221	0.112484	C1285159		C1285159	C1285159=C0333997->C0024228->*C1285159*<-C0043352<-C0012765<-C0036093<-C0560921<-C0266806<-C0012242
sct-umls	MayoSRS	C0036202	C0042866	0.479270	0.046154	0.064971	0.111111	0.033462	0.867647	0.179976	0.033577	0.017075	C2720507		C2720507	C2720507=C0036202->C0559758->C0012634->C0037088->*C2720507*<-C0042866<-C0259753<-C0042890<-C0013227
sct-umls	MayoSRS	C0023223	C0042345	0.618572	0.182369	0.453290	0.200000	0.054358	0.926471	0.506107	0.293067	0.171692	C0333010		C0333010	C0333010=C0023223->C0041582->*C0333010*<-C0042345<-C0012359
sct-umls	MayoSRS	C0080331	C0432601	0.454300	0.123836	0.385043	0.100000	0.044129	0.852941	0.385043	0.238423	0.135346	C1274016|C1285578		C1274016	C1274016=C0080331->C1637385->C0578133->C0001288->C1286350->C1286332->*C1274016*<-C0432601<-C0432600<-C0449381|C1285578=C0080331->C1637385->C0026606->C0441655->C1522240->*C1285578*<-C0432601<-C0432600<-C0449381<-C1274016
sct-umls	MayoSRS	C0030326	C0023798	0.538830	0.215971	0.522874	0.142857	0.061269	0.897059	0.565020	0.353981	0.215053	C0410013		C0410013	C0410013=C0030326->*C0410013*<-C0023798<-C0431102<-C0878523<-C0334450<-C0037579
sct-umls	MayoSRS	C0003811	C0026264	0.000000	0.184434	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	MayoSRS	C0019054	C1561562	0.000000	0.185437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	MayoSRS	C0013378	C0011167	0.479270	0.188754	0.514788	0.111111	0.055608	0.867647	0.517852	0.346610	0.209636	C0542341		C0542341	C0542341=C0013378->C0039336->C0730359->C0036658->C0027767->*C0542341*<-C0011167<-C1268925<-C0012238
sct-umls	MayoSRS	C0013394	C0029965	0.411091	0.008478	0.057046	0.083333	0.029260	0.823529	0.058134	0.029361	0.014899	C2720507		C2720507	C2720507=C0013394->C1291724->C0036864->C0574125->C0427350->C0037088->*C2720507*<-C0029965<-C0278049<-C0232896<-C0542341<-C1285578
sct-umls	MayoSRS	C0030842	C0020517	0.479270	0.098981	0.077896	0.111111	0.040390	0.867647	0.325490	0.040527	0.020682	C2720507		C2720507	C2720507=C0030842->C0026458->C0279516->C0003204->C0013227->*C2720507*<-C0020517<-C0441712<-C1285164
sct-umls	MayoSRS	C0023418	C0038250	0.411091	0.108147	0.267006	0.083333	0.041730	0.823529	0.348068	0.154072	0.083466	C1268086		C1268086	C1268086=C0023418->C0376545->C1290833->C0577559->C0332447->C1260954->*C1268086*<-C0038250<-C1269647<-C0007634<-C0700276<-C2711400
sct-umls	MayoSRS	C0376358	C0001109	0.358207	0.012079	0.057761	0.066667	0.029638	0.779412	0.070498	0.029739	0.015094	C2720507		C2720507	C2720507=C0376358->C0033578->C0033575->C1302710->C1290853->C0012634->C0037088->*C2720507*<-C0001109<-C0031678<-C0020289<-C0014442<-C0033684<-C2979985<-C0439861
sct-umls	MayoSRS	C0224498	C0029408	0.392121	0.037698	0.063105	0.076923	0.032470	0.808824	0.154035	0.032580	0.016560	C2720507		C2720507	C2720507=C0224498->C0007301->C0009780->C0040300->C0700276->C2711400->C1268086->*C2720507*<-C0029408<-C1285232<-C1285162<-C0012634<-C0037088
sct-umls	MayoSRS	C0037473	C0024485	0.454300	0.066684	0.069728	0.100000	0.036001	0.852941	0.239801	0.036123	0.018394	C2720507		C2720507	C2720507=C0037473->C0304459->C0304471->C0013227->*C2720507*<-C0024485<-C1275506<-C1261322<-C0441472<-C1285164
sct-umls	MayoSRS	C0033706	C0039142	0.411091	0.028585	0.061151	0.083333	0.031433	0.823529	0.125190	0.031540	0.016023	C2720507		C2720507	C2720507=C0033706->C0014436->C0014442->C0033684->C2979985->C0439861->*C2720507*<-C0039142<-C0025080<-C0441065<-C0699733<-C0347997
sct-umls	MayoSRS	C0026764	C0011581	0.454300	0.108664	0.268040	0.100000	0.041807	0.852941	0.349320	0.154761	0.083871	C0012634		C0012634	C0012634=C0026764->C1282448->C0024305->C0079734->C1290833->C1290853->*C0012634*<-C0011581<-C0525045<-C0004936
sct-umls	MayoSRS	C0011849	C0035450	0.538830	0.121233	0.339823	0.142857	0.043721	0.897059	0.379050	0.204691	0.114014	C1285159		C1285159	C1285159=C0011849->C0271633->C0014130->*C1285159*<-C0035450<-C0406388<-C1285333
sct-umls	MayoSRS	C0220982	C0409974	0.431712	0.090887	0.255293	0.090909	0.039242	0.838235	0.304934	0.146324	0.078937	C0012634		C0012634	C0012634=C0220982->C0268038->C0268036->C0220981->C0001122->C0268029->C0025517->*C0012634*<-C0409974<-C0009782<-C1290853
sct-umls	MayoSRS	C0040583	C0007102	0.454300	0.075672	0.250364	0.100000	0.037172	0.852941	0.264645	0.143095	0.077061	C1290906		C1290906	C1290906=C0040583->C1960171->C0577910->C0425442->*C1290906*<-C0007102<-C0009375<-C1960177<-C0577566<-C0577559
sct-umls	MayoSRS	C0037199	C0442041	0.411091	0.016900	0.058732	0.083333	0.030151	0.823529	0.086808	0.030255	0.015360	C2720507		C2720507	C2720507=C0037199->C1285337->C1285332->C1290853->C1290906->C0037088->*C2720507*<-C0442041<-C0442005<-C0441986<-C0587374<-C1285164
sct-umls	MayoSRS	C0267809	C0376180	0.374558	0.011135	0.057573	0.071429	0.029539	0.794118	0.067274	0.029640	0.015043	C2720507		C2720507	C2720507=C0267809->C0023890->C1318485->C0023895->C1302710->C1290853->C1290906->C0037088->*C2720507*<-C0376180<-C0582246<-C0457550<-C1629035<-C0013227
sct-umls	MayoSRS	C0018801	C0033975	0.479270	0.125427	0.280457	0.111111	0.044379	0.867647	0.388677	0.163100	0.088791	C0012634		C0012634	C0012634=C0018801->C1290383->C0018799->C0025061->C1302710->C1290853->*C0012634*<-C0033975<-C0004936
sct-umls	MayoSRS	C0034887	C0023055	0.507184	0.215912	0.539731	0.125000	0.061256	0.882353	0.564922	0.369610	0.226701	C0577573		C0577573	C0577573=C0034887->C0347944->C0587047->*C0577573*<-C0023055<-C0027533<-C0018671<-C0476250
sct-umls	MayoSRS	C0162595	C0702166	0.358207	0.032673	0.062020	0.066667	0.031894	0.779412	0.138247	0.032003	0.016262	C2720507		C2720507	C2720507=C0162595->C0004358->C1291906->C0003241->C0033684->C2979985->C0439861->*C2720507*<-C0702166<-C0036502<-C0037272<-C1290011<-C1291044<-C1290906<-C0037088
sct-umls	MayoSRS	C0233651	C1527356	0.507184	0.046035	0.177574	0.125000	0.033448	0.882353	0.179616	0.097438	0.051214	C0037088		C0037088	C0037088=C0233651->C0566628->C0574125->C0427350->*C0037088*<-C1527356<-C0041582<-C0012634
sct-umls	MayoSRS	C0005587	C0232208	0.431712	0.087846	0.253156	0.090909	0.038819	0.838235	0.297054	0.144922	0.078122	C0012634		C0012634	C0012634=C0005587->C0005586->C0525045->C0004936->*C0012634*<-C0232208<-C0878544<-C0018799<-C0025061<-C1302710<-C1290853
sct-umls	MayoSRS	C0026269	C0030920	0.431712	0.109816	0.330357	0.090909	0.041979	0.838235	0.352099	0.197861	0.109792	C1285159		C1285159	C1285159=C0026269->C0264878->C1290384->C0018799->C0025061->*C1285159*<-C0030920<-C0237938<-C0017178<-C2700612<-C0012242
sct-umls	MayoSRS	C0035222	C0007642	0.575363	0.095503	0.258561	0.166667	0.039893	0.911765	0.316731	0.148476	0.080191	C0012634		C0012634	C0012634=C0035222->C1272854->C0175677->*C0012634*<-C0007642<-C1290884
sct-umls	MayoSRS	C0037926	C0886052	0.431712	0.020002	0.059365	0.090909	0.030486	0.838235	0.097153	0.030591	0.015533	C2720507		C2720507	C2720507=C0037926->C0037928->C0576486->C0422878->C1290906->C0037088->*C2720507*<-C0886052<-C0558012<-C0418956<-C0184661
sct-umls	MayoSRS	C0158280	C0023891	0.507184	0.090395	0.300534	0.125000	0.039173	0.882353	0.303663	0.176840	0.096997	C0012634|C1290853		C1290853	C1290853=C0158280->C0558385->*C1290853*<-C0023891<-C1442981<-C1960180<-C0023895<-C1302710|C0012634=C0158280->C0558385->C1290853->*C0012634*<-C0023891<-C1442981<-C1960180<-C0277579
sct-umls	MayoSRS	C0241910	C0022876	0.392121	0.050709	0.180104	0.076923	0.034010	0.808824	0.193631	0.098964	0.052058	C0037088		C0037088	C0037088=C0241910->C0400936->C0023895->C1302710->C1290853->C1290906->*C0037088*<-C0022876<-C0566640<-C0559563<-C0559565<-C0425961<-C0427350
sct-umls	MayoSRS	C0917996	C0034065	0.000000	0.197874	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	MayoSRS	C0149925	C0011860	0.479270	0.138271	0.406472	0.111111	0.046457	0.867647	0.417283	0.255077	0.146182	C1302710|C1285159		C1302710	C1302710=C0149925->C3163822->C0242379->C1998032->*C1302710*<-C0011860<-C0011849<-C0271633<-C0030286|C1285159=C0149925->C3163822->C0242379->C1998032->*C1285159*<-C0011860<-C0011849<-C0271633<-C0014130
sct-umls	MayoSRS	C0018926	C0043352	0.479270	0.218243	0.564593	0.111111	0.061766	0.867647	0.568754	0.393333	0.244813	C0266804		C0266804	C0266804=C0018926->C0041909->C1290613->*C0266804*<-C0043352<-C0012765<-C0036093<-C0560921<-C0026636
sct-umls	MayoSRS	C0010043	C0011127	0.671456	0.383761	0.762763	0.250000	0.111373	0.941176	0.773481	0.616505	0.445614	C0041582		C0041582	C0041582=C0010043->*C0041582*<-C0011127<-C0333297
sct-umls	MayoSRS	C0013404	C0231528	0.538830	0.111906	0.276422	0.142857	0.042293	0.897059	0.357116	0.160377	0.087179	C1290906		C1290906	C1290906=C0013404->C1287669->C0577969->C0425442->*C1290906*<-C0231528<-C0424722
sct-umls	MayoSRS	C0024117	C0018520	0.479270	0.088013	0.259037	0.111111	0.038843	0.867647	0.297490	0.148790	0.080374	C1290906		C1290906	C1290906=C0024117->C0425442->*C1290906*<-C0018520<-C1287763<-C0455788<-C1827135<-C0426480<-C0426573
sct-umls	MayoSRS	C0029408	C0392525	0.000000	0.221683	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	MayoSRS	C0262538	C0040479	0.411091	0.125200	0.328409	0.083333	0.044343	0.823529	0.388160	0.196465	0.108933	C1290853		C1290853	C1290853=C0262538->C0263976->C0009782->*C1290853*<-C0040479<-C0344432<-C0042514<-C0085612<-C0264886<-C0018799<-C0025061<-C1302710
sct-umls	MayoSRS	C0034069	C0003615	0.507184	0.156929	0.423418	0.125000	0.049649	0.882353	0.456574	0.268567	0.155112	C1290853|C1302710		C1302710	C1290853=C0034069->C0024115->C1302710->*C1290853*<-C0003615<-C0578878<-C1285331<-C1285332|C1302710=C0034069->C0024115->*C1302710*<-C0003615<-C0267613<-C0341321<-C0021831<-C0266805
sct-umls	MayoSRS	C0007286	C0549493	0.000000	0.181491	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	MayoSRS	C0041834	C0029456	0.507184	0.110705	0.275529	0.125000	0.042112	0.882353	0.354238	0.159776	0.086824	C1290906|C0037088		C1290906	C1290906=C0041834->C0455205->C1291044->*C1290906*<-C0029456<-C0005940<-C0427191<-C0426779|C0037088=C0041834->*C0037088*<-C0029456<-C0005940<-C0427191<-C0426779<-C1290906
sct-umls	MiniMayoSRS	C0035078	C0035078	1.000000	1.000000	1.000000	1.000000	1.000000	0.985294	1.000000	1.000000	1.000000	C0035078		C0035078	C0035078=C0035078
sct-umls	MiniMayoSRS	C0156543	C0000786	0.835728	0.745306	0.946291	0.500000	0.403674	0.970588	0.958061	0.898056	0.814975	C0156543		C0156543	C0156543=C0156543*<-C0000786
sct-umls	MiniMayoSRS	C0018787	C0027061	0.671456	0.691307	0.934737	0.250000	0.333045	0.941176	0.943146	0.877471	0.781692	C0018787		C0018787	C0018787=C0018787*<-C0027061<-C0446987<-C1268110
sct-umls	MiniMayoSRS	C0038454	C0021308	0.374558	0.042449	0.064147	0.071429	0.033024	0.794118	0.168708	0.033136	0.016847	C2720507		C2720507	C2720507=C0038454->C0007820->C0042373->C0425654->C0425560->C1290906->C0037088->*C2720507*<-C0021308<-C0027540<-C0010957<-C0332447<-C1260954<-C1268086
sct-umls	MiniMayoSRS	C0011253	C0036341	0.358207	0.084872	0.199504	0.066667	0.038410	0.779412	0.289267	0.110805	0.058652	C0037088		C0037088	C0037088=C0011253->C1314756->C0233666->C0233632->C0423972->C0564672->C1272788->C1291705->C0574125->C0427350->*C0037088*<-C0036341<-C0033975<-C0004936<-C0012634
sct-umls	MiniMayoSRS	C0175895	C0009814	0.000000	0.191914	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	MiniMayoSRS	C0027627	C0001418	0.000000	0.211806	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	MiniMayoSRS	C0018802	C0034063	0.538830	0.212028	0.542365	0.142857	0.060414	0.897059	0.558465	0.372086	0.228566	C1302710|C0039978		C0039978	C1302710=C0018802->C1562298->C0018799->C0025061->*C1302710*<-C0034063<-C0024115|C0039978=C0018802->C1562298->C0018799->C0025061->*C0039978*<-C0034063<-C0024115
