"cg","con","Concept.1","Concept.2","PAGERANK","lcs.s.","corpus.lcs","intrinsic.lcs","paths"
"sct-umls","UMNSRS_similarity","C0004153","C0858529",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0003126","C0231617",0.255459,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0235250","C0061851",0.025195,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0002962","C0231618",0.182754,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0398623","C0019079",0.181142,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0028754","C0076275",0.029665,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0017642","C0020740",0.048408,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0004153","C0021400",0.146837,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0231655","C0018520",0.214642,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0019209","C0019214",0.34198,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0003126","C0012265",0.093403,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0025289","C0042313",0.102032,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0751229","C0037384",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0392071","C0008809",0.044607,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0016204","C0018520",0.189649,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0016382","C0060277",0.072299,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0152149","C0003564",0.235287,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0018995","C0003864",0.155011,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0149651","C0042878",0.091381,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0152149","C0040460",0.22588,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0232471","C0020175",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0036396","C0020740",0.048232,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0006277","C0032285",0.165969,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0006840","C0025815",0.031085,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0037384","C0001962",0.057115,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0232197","C0357929",0.084605,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0012265","C0012373",0.031888,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0002333","C0024002",0.099703,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0019158","C1623038",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0013404","C0025815",0.03419,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0149651","C0885057",0.009614,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0035435","C0917801",0.194758,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0035435","C0032950",0.044025,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0011847","C0020456",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0232197","C0043031",0.133486,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0877781","C0017887",0.020095,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0040038","C0232197",0.181851,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0019079","C0043031",0.107746,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0029456","C0246719",0.02359,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0004134","C0009806",0.197654,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0026946","C0009187",0.167752,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0036396","C0231236",0.246826,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0009014","C0025859",0.037778,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0003615","C0007546",0.132528,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0007561","C0007557",0.073701,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0877781","C0000970",0.010515,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0070166","C0043031",0.044823,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0017160","C0013369",0.169247,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0014544","C0019209",0.166297,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0020639","C0020175",0.279684,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0013404","C0073992",0.044371,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0028978","C0025598",0.073277,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0008838","C0061851",0.019327,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0025815","C0032950",0.029334,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0022116","C0286651",0.013664,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0231655","C0017887",0.071359,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0026946","C0005716",0.166787,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0027497","C0061851",0.016679,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0008402","C1142985",0.04531,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C1883552","C0074554",0.021068,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0152447","C0003564",0.221916,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0079083","C0008838",0.191021,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0442874","C0039128",0.144535,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0039128","C0220892",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0022251","C0025859",0.030242,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0027697","C0553735",0.151535,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0013090","C0220892",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0041948","C0020740",0.050744,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0034642","C0010520",0.206312,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0231451","C0020175",0.283394,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0152149","C0246719",0.027517,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C1623038","C0018995",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0030305","C0086543",0.116558,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0030305","C0332566",0.114059,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0040038","C0013404",0.157236,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0019158","C0019209",0.188867,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0034880","C0003564",0.221816,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0040034","C0018834",0.189904,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0003615","C0031154",0.180206,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0025587","C0009262",0.153192,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0741439","C1282609",0.124588,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0028351","C0033487",0.048947,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0035435","C0162323",0.12058,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0085593","C0037384",0.235625,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0276185","C0752270",0.045902,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C1257763","C0010592",0.080331,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0023530","C0005740",0.128242,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0040165","C0279175",0.189197,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0004153","C0152447",0.157067,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0232197","C0040165",0.103841,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0398623","C0043031",0.127995,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0018991","C0018681",0.178207,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0004153","C0040460",0.169572,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0009024","C0037763",0.201281,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0553735","C0027697",0.151535,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0013404","C0027358",0.122439,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0006309","C0027358",0.112751,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0025287","C0020453",0.200981,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0039730","C0060277",0.067046,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0017887","C0025859",0.02432,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0020517","C0025287",0.153434,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0242706","C0076275",0.039616,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0001882","C0029456",0.210662,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0009806","C0012373",0.039526,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0006840","C0026946",0.156869,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0074554","C0016157",0.069939,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0009421","C0003129",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0002962","C0858529",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0042384","C0009951",0.084432,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0039070","C0002333",0.098713,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0018081","C0076275",0.024788,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0242706","C0076275",0.039616,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0036323","C0242723",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0286651","C0074554",0.168745,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0037384","C0221232",0.181096,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0003129","C0004134",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0009421","C0086543",0.121487,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0085208","C0002600",0.042193,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0003126","C0009806",0.186123,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0018681","C0016382",0.174281,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0741439","C0027497",0.063758,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0031412","C0042291",0.03994,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0005740","C0012772",0.108352,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0376286","C0038187",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0026946","C0025815",0.031083,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0162323","C0003862",0.113508,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0878544","C0002962",0.140402,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C1623038","C0074554",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0020175","C0038187",0.297949,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0020676","C0009421",0.179358,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0021400","C0002403",0.11454,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0000970","C0020740",0.046288,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0242706","C0003129",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0022116","C0022251",0.049254,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0003128","C0040485",0.216876,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0041296","C0019079",0.150328,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0232197","C0002962",0.157909,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0020676","C0557875",0.194162,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0039128","C0497327",0.141567,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0079083","C0061851",0.018619,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0013132","C0085593",0.238713,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0003864","C0231236",0.199575,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0011847","C0032617",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0019079","C0018926",0.136384,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0033687","C0065374",0.048871,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0013132","C0023570",0.101715,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0030232","C0001924",0.027801,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0039128","C0018081",0.145501,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0086543","C0231655",0.141733,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0014544","C0024002",0.102574,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0001416","C0038450",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0018834","C0015620",0.10868,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0149651","C0213771",0.03252,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0004096","C0451641",0.141831,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0040038","C0043031",0.104689,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0232197","C0018520",0.206298,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0178664","C0033687",0.177617,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0028734","C0011847",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0036572","C0357929",0.073909,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0231655","C0025587",0.251942,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0002144","C0009262",0.110156,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0018995","C0003862",0.177208,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0002403","C0874161",0.044653,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0025289","C0007561",0.126625,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0027121","C0286651",0.013646,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0032285","C0010520",0.16965,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0040038","C0039070",0.153496,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0009090","C0017887",0.077188,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0040034","C0003864",0.145001,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0039070","C0004147",0.081241,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0040822","C0023570",0.091549,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0014544","C0003126",0.167863,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0085631","C0040165",0.100865,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0003128","C0013911",0.298308,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0041834","C0031507",0.108329,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0011175","C0006840",0.190639,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0034642","C0034880",0.206034,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0010137","C0001443",0.031845,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0018681","C0000970",0.029837,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0003864","C0025587",0.166637,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0041834","C0040822",0.190732,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0028754","C0037384",0.18423,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0013404","C0010520",0.192149,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0041948","C0027497",0.166895,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0242453","C0392071",0.281223,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0019045","C0030193",0.16998,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0009421","C0020456",0.183601,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C1883552","C0013911",0.140215,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0232471","C0020175",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0013404","C0213771",0.040443,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0242339","C0032143",0.064201,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0023530","C0220892",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0025289","C0025287",0.189897,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C1883552","C0017687",0.058253,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0009806","C0042523",0.064437,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0232197","C0004147",0.096689,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0018021","C0042384",0.163724,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0028734","C0004899",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0020550","C0029456",0.180405,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0242339","C0020473",0.2364,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0030232","C0948786",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0393080","C0016365",0.02308,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0019079","C0033603",0.120869,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0024902","C0013456",0.200298,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0034642","C0016860",0.074162,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0002871","C0043031",0.104013,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0023570","C0006982",0.346849,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0011603","C0995182",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0009187","C0025815",0.035557,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0557875","C0751229",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0032617","C0162275",0.102082,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0040460","C0004134",0.211141,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0024730","C0000970",0.015027,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0029877","C0025287",0.181911,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0009024","C0085208",0.048048,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0002871","C0070166",0.046786,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0016157","C0074554",0.069939,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0028734","C0001962",0.060903,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C1883552","C0010137",0.030314,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0242339","C0009806",0.249787,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0026946","C0242453",0.173701,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0497327","C0995182",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0013369","C0116569",0.105636,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0032064","C0006644",0.064034,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0034494","C0947651",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0021400","C0032285",0.160066,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0034494","C0234990",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0070166","C0021641",0.03083,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0017536","C0233576",0.246503,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0033860","C0004153",0.146735,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0033497","C0085259",0.035157,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0040460","C0076107",0.046972,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0011633","C0026848",0.186763,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0038187","C0008838",0.165805,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0003128","C0002453",0.262872,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0001824","C0002871",0.154906,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0040485","C0037763",0.174262,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0557875","C0042523",0.070644,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0357929","C0005740",0.060209,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0018995","C0025023",0.111678,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0003128","C0006982",0.055122,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0231451","C0004899",0,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0001927","C0073992",0.067622,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0003864","C0002726",0.152291,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0010520","C0014563",0.028736,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0015620","C0034665",0.084652,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0014544","C0022116",0.157835,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0007297","C0027497",0.206183,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0232197","C0878544",0.198332,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0043528","C0032064",0.008764,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0025287","C0001367",0.032013,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0000786","C0023860",0.123297,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0013404","C0085631",0.202855,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0014038","C0018681",0.166767,NA,NA,NA,NA
"sct-umls","UMNSRS_similarity","C0014544","C0246719",0.020992,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0006949","C0031507",0.055435,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0878544","C0000970",0.029729,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0009186","C0019655",0.203569,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0023413","C0025677",0.049772,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0002962","C0070166",0.041431,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0242339","C0004153",0.215174,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0035435","C0920289",0.163073,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0061851","C0022046",0.017051,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0028738","C0021167",0.191272,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0013911","C0079083",0.190003,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0001367","C0209227",0.081167,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0021641","C0289313",0.012036,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0009090","C0233576",0.322665,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0027497","C0027498",0.293684,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0162275","C0159075",0.136137,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0009951","C0001962",0.026966,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0242723","C0024530",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0033687","C0011847",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0017160","C0086073",0.041576,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0020639","C0020175",0.279684,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0021641","C0017687",0.069143,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C2004489","C0081876",0.023428,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0086543","C0014544",0.10658,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0086543","C0043144",0.11592,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0025605","C0040610",0.035504,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0011847","C0033860",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0948786","C0030232",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0232471","C0016860",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0031763","C0003564",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0032617","C0159075",0.114332,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0033860","C0025287",0.157699,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0042755","C0013132",0.257836,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0033860","C0003864",0.140804,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0041296","C0149651",0.128855,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0030305","C0011847",0,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0043031","C0042878",0.077809,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0497327","C0033860",0.150001,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0031154","C0239779",0.223618,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0002871","C0060277",0.065134,NA,NA,NA,NA
"sct-umls","UMNSRS_relatedness","C0014038","C0025287",0.156089,NA,NA,NA,NA
