sct	MiniMayoSRS	Concept 1	Concept 2	LCH	INTRINSIC_LCH	INTRINSIC_LIN	PATH	INTRINSIC_PATH	RADA	INTRINSIC_RADA	JACCARD	SOKAL	WUPALMER	lcs(s)	corpus lcs	intrinsic lcs	paths
msh-umls	MiniMayoSRS	C0026769	C0033975	0.375804	0.233832	0.057993	0.100000	0.029862	0.775000	0.096892	0.029862	0.015157	0.307692	C0000000|C1256741		C1256741	C0000000=C0026769->C0751873->C0751871->C0751872->*C0000000*<-C0033975<-C0525046<-C0004936<-C1256749<-C1256741|C1256741=C0026769->C0751873->C0751871->C0027765->C0012674->*C1256741*<-C0033975<-C0525046<-C0004936<-C1256749
msh-umls	MiniMayoSRS	C0030920	C0027092	0.472493	0.335332	0.398633	0.142857	0.047548	0.850000	0.443151	0.248933	0.142161	0.500000	C0012674		C0012674	C0012674=C0030920->C0017178->C0012242->*C0012674*<-C0027092<-C0034951<-C0015397
msh-umls	MiniMayoSRS	C0009376	C0003483	0.326379	0.228468	0.056624	0.083333	0.029137	0.725000	0.073725	0.029137	0.014784	0.266667	C1256741		C1256741	C1256741=C0009376->C0021846->C0032584->C0752135->C0039058->C0012674->*C1256741*<-C0003483<-C0003842<-C0005847<-C0007226<-C0002807
msh-umls	MiniMayoSRS	C0042345	C0022742	0.375804	0.226967	0.056247	0.100000	0.028937	0.775000	0.067136	0.028937	0.014681	0.307692	C1256741		C1256741	C1256741=C0042345->C0042373->C0007222->C0012674->*C1256741*<-C0022742<-C0023216<-C0015385<-C0005898<-C0002807
msh-umls	MiniMayoSRS	C0043352	C0023891	0.404365	0.311098	0.371110	0.111111	0.042550	0.800000	0.374478	0.227830	0.128560	0.428571	C0012674		C0012674	C0012674=C0043352->C0036093->C0026636->C0038368->*C0012674*<-C0023891<-C0023890<-C0023895<-C0012242
sct-umls	MayoSRS	C0311394	C0231685	0.000000	0.359058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	MayoSRS	C0035450	C0034079	0.000000	0.359979	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	MayoSRS	C0409162	C0333286	0.458023	0.227744	0.057531	0.100000	0.029516	0.871429	0.066549	0.029617	0.015031	0.307692	C2720507		C2720507	C2720507=C0409162->C2315138->C0204861->C1828028->C1285536->C0184661->*C2720507*<-C0333286<-C0019080<-C0037088
sct-umls	MayoSRS	C0011849	C0032584	0.578260	0.316638	0.279966	0.166667	0.044276	0.928571	0.387189	0.162768	0.088594	0.615385	C0012634		C0012634	C0012634=C0011849->C1257958->C0149670->C0025517->*C0012634*<-C0032584
sct-umls	MayoSRS	C0020541	C0027962	0.510546	0.279382	0.245679	0.125000	0.037356	0.900000	0.268409	0.140042	0.075293	0.533333	C0012634		C0012634	C0012634=C0020541->C0585130->C0007222->C1285159->C1290853->*C0012634*<-C0027962<-C1302761
sct-umls	MayoSRS	C0018802	C0020541	0.578260	0.373374	0.524138	0.166667	0.057355	0.928571	0.533404	0.355140	0.215909	0.736842	C0007222		C0007222	C0007222=C0018802->C1562298->C0018799->*C0007222*<-C0020541<-C0585130
sct-umls	MayoSRS	C0085649	C0034063	0.673698	0.528393	0.780509	0.250000	0.116328	0.957143	0.784339	0.640028	0.470619	0.869565	C1290849		C1290849	C1290849=C0085649->*C1290849*<-C0034063<-C0578541
sct-umls	MayoSRS	C0022650	C0041956	0.621175	0.478350	0.714242	0.200000	0.092586	0.942857	0.721755	0.555503	0.384565	0.857143	C1971734|C0042075|C1302710|C1290864		C1971734	C1971734=C0022650->C0022658->*C1971734*<-C0041956<-C0403608|C1290864=C0022650->C0022658->*C1290864*<-C0041956<-C0403608|C1302710=C0022650->C0022658->*C1302710*<-C0041956<-C0403608|C0042075=C0022650->C0451641->*C0042075*<-C0041956<-C0178879
sct-umls	MayoSRS	C0004604	C0037944	0.578260	0.413842	0.593611	0.166667	0.068984	0.928571	0.616843	0.422082	0.267493	0.736842	C0575156		C0575156	C0575156=C0004604->C0575266->*C0575156*<-C0037944<-C0037933<-C0575161
sct-umls	MayoSRS	C1956089	C0018862	0.482823	0.320798	0.398096	0.111111	0.045125	0.885714	0.399243	0.248515	0.141888	0.555556	C0426779		C0426779	C0426779=C1956089->C0015302->C0020492->C0005940->C0427191->*C0426779*<-C0018862<-C0575037<-C0427210
sct-umls	MayoSRS	C0003873	C0035450	0.578260	0.380222	0.526623	0.166667	0.059175	0.928571	0.548629	0.357426	0.217601	0.736842	C1285333		C1285333	C1285333=C0003873->C0003864->C1285339->*C1285333*<-C0035450<-C0406388
sct-umls	MayoSRS	C0009871	C1444657	0.541977	0.251056	0.063779	0.142857	0.032828	0.914286	0.163582	0.032940	0.016746	0.400000	C2720507		C2720507	C2720507=C0009871->C0013227->*C2720507*<-C1444657<-C0565964<-C0565961<-C1285164
sct-umls	MayoSRS	C0020971	C0021051	0.482823	0.297143	0.078117	0.111111	0.040509	0.885714	0.327555	0.040646	0.020745	0.333333	C2720507		C2720507	C2720507=C0020971->C0150270->C1443302->C0184661->*C2720507*<-C0021051<-C1532237<-C0012634<-C0037088
sct-umls	MayoSRS	C0026848	C0011633	0.673698	0.560445	0.771559	0.250000	0.134644	0.957143	0.817537	0.628079	0.457810	0.800000	C0026848		C0026848	C0026848=C0026848*<-C0011633<-C0085655<-C0027121
sct-umls	MayoSRS	C0360714	C0020473	0.458023	0.254219	0.064676	0.100000	0.033305	0.871429	0.175970	0.033419	0.016993	0.307692	C2720507		C2720507	C2720507=C0360714->C0014432->C0013227->*C2720507*<-C0020473<-C0342830<-C0268195<-C0025517<-C0012634<-C0037088
sct-umls	MayoSRS	C0004093	C0442874	0.435590	0.311981	0.220394	0.090909	0.043346	0.857143	0.373423	0.123844	0.066010	0.375000	C0037088		C0037088	C0037088=C0004093->C0015672->C1282984->C0424575->C1287406->*C0037088*<-C0442874<-C0027765<-C1285159<-C1290853<-C0012634
sct-umls	MayoSRS	C0013404	C0231835	0.578260	0.522007	0.755283	0.166667	0.112989	0.928571	0.777126	0.606791	0.435535	0.705882	C0577969		C0577969	C0577969=C0013404->C1287669->*C0577969*<-C0231835<-C0577970<-C1291003
sct-umls	MayoSRS	C0034065	C0019079	0.621175	0.400908	0.576420	0.200000	0.065031	0.942857	0.591831	0.404908	0.253847	0.777778	C0035204		C0035204	C0035204=C0034065->C0178272->*C0035204*<-C0019079<-C0235560
sct-umls	MayoSRS	C0029408	C0221434	0.435590	0.243030	0.061557	0.090909	0.031648	0.857143	0.131331	0.031756	0.016134	0.285714	C2720507		C2720507	C2720507=C0029408->C1285232->C1285162->C0012634->C0037088->*C2720507*<-C0221434<-C1265981<-C0332447<-C1260954<-C1268086
sct-umls	MayoSRS	C0231736	C0231749	0.673698	0.485359	0.730443	0.250000	0.095594	0.957143	0.731404	0.575353	0.403856	0.857143	C0576085		C0576085	C0576085=C0231736->C0576150->*C0576085*<-C0231749
sct-umls	MayoSRS	C0332536	C0024796	0.482823	0.257053	0.178883	0.111111	0.033739	0.885714	0.186917	0.098227	0.051650	0.428571	C0037088		C0037088	C0037088=C0332536->C0332529->C0700329->C2711906->*C0037088*<-C0024796<-C0410787<-C0019247<-C0012634
sct-umls	MayoSRS	C0458343	C0016053	0.482823	0.227647	0.057506	0.111111	0.029503	0.885714	0.066120	0.029604	0.015024	0.333333	C2720507		C2720507	C2720507=C0458343->C0459112->C2711400->C1268086->*C2720507*<-C0016053<-C1300028<-C0012634<-C0037088
sct-umls	MayoSRS	C0457086	C0003873	0.541977	0.373436	0.511938	0.142857	0.057372	0.914286	0.533546	0.344030	0.207751	0.666667	C0427210		C0427210	C0427210=C0457086->C0162298->C0574961->*C0427210*<-C0003873<-C0003864<-C0574941
sct-umls	MayoSRS	C0038454	C0018989	0.510546	0.315756	0.341841	0.125000	0.044099	0.900000	0.384604	0.206157	0.114925	0.631579	C1285159		C1285159	C1285159=C0038454->C0007820->C0042373->C0007222->*C1285159*<-C0018989<-C0007682<-C0027765
sct-umls	MayoSRS	C0006121	C1269897	0.510546	0.364853	0.455944	0.125000	0.055169	0.900000	0.513786	0.295290	0.173220	0.631579	C0229983		C0229983	C0229983=C0006121->C0459385->C0445620->C0504215->*C0229983*<-C1269897<-C1280541<-C1280836
sct-umls	MayoSRS	C0011167	C0031133	0.673698	0.457641	0.686164	0.250000	0.084240	0.957143	0.691375	0.522259	0.353418	0.769231	C0012238		C0012238	C0012238=C0011167->C1268925->*C0012238*<-C0031133
sct-umls	MayoSRS	C0011168	C0679317	0.000000	0.370595	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	MayoSRS	C0429103	C0027051	0.415109	0.239011	0.060473	0.083333	0.031073	0.842857	0.114733	0.031179	0.015836	0.266667	C2720507		C2720507	C2720507=C0429103->C0428732->C1285812->C1285810->C1274016->C1285578->*C2720507*<-C0027051<-C1264235<-C0175677<-C0012634<-C0037088
sct-umls	MayoSRS	C1510420	C0041296	0.458023	0.256806	0.065419	0.100000	0.033701	0.871429	0.185969	0.033815	0.017198	0.307692	C2720507		C2720507	C2720507=C1510420->C0333010->C0332447->C1260954->C1268086->*C2720507*<-C0041296<-C0456953<-C0282354<-C1285164
sct-umls	MayoSRS	C0027627	C0205699	0.000000	0.363033	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	MayoSRS	C1956391	C0018681	0.621175	0.345646	0.438180	0.200000	0.050541	0.942857	0.466662	0.280558	0.163168	0.777778	C1320354		C1320354	C1320354=C1956391->C1285337->C1290856->*C1320354*<-C0018681
sct-umls	MayoSRS	C0003243	C0443146	0.396269	0.241217	0.061066	0.076923	0.031387	0.828571	0.123881	0.031494	0.015999	0.250000	C2720507		C2720507	C2720507=C0003243->C0004358->C1291906->C0003241->C0021054->C2979985->C0439861->*C2720507*<-C0443146<-C0030660<-C1444750<-C0449234<-C0332280
sct-umls	MayoSRS	C0034735	C0022116	0.458023	0.286615	0.257837	0.100000	0.038609	0.871429	0.293075	0.147998	0.079912	0.470588	C1290906|C0037088		C1290906	C0037088=C0034735->C0575816->C0311392->C0424449->C0427350->*C0037088*<-C0022116<-C1276288<-C0425560<-C1290906|C1290906=C0034735->C0575816->C0575800->C0575514->C0579141->C0578533->*C1290906*<-C0022116<-C1276288<-C0425560
sct-umls	MayoSRS	C0011644	C0036421	0.000000	0.373576	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	MayoSRS	C0032285	C0332448	0.415109	0.247998	0.062923	0.083333	0.032373	0.842857	0.151431	0.032484	0.016510	0.266667	C2720507		C2720507	C2720507=C0032285->C1285331->C1285332->C1290884->C0012634->C0037088->*C2720507*<-C0332448<-C0333010<-C0332447<-C1260954<-C1268086
sct-umls	MayoSRS	C0020877	C0010346	0.621175	0.489961	0.728022	0.200000	0.097622	0.942857	0.737574	0.572355	0.400908	0.818182	C1290888		C1290888	C1290888=C0020877->C0014335->*C1290888*<-C0010346<-C0021390
sct-umls	MayoSRS	C0030472	C1306459	0.578260	0.355186	0.318682	0.166667	0.052789	0.928571	0.490583	0.189543	0.104693	0.615385	C0012634		C0012634	C0012634=C0030472->*C0012634*<-C1306459<-C1288351<-C0027651<-C1302761
sct-umls	MayoSRS	C0003873	C1396859	0.000000	0.378241	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	MayoSRS	C0027540	C1547030	0.000000	0.417609	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	MayoSRS	C0011991	C0009319	0.510546	0.355562	0.461746	0.125000	0.052879	0.900000	0.491507	0.300176	0.176592	0.588235	C0426573		C0426573	C0426573=C0011991->C0476288->*C0426573*<-C0009319<-C0578878<-C1290888<-C1298758<-C0012242
sct-umls	MayoSRS	C0013395	C0030920	0.541977	0.377038	0.528130	0.142857	0.058322	0.914286	0.541609	0.358816	0.218632	0.666667	C1261141		C1261141	C1261141=C0013395->C0577113->C0577078->*C1261141*<-C0030920<-C1290613<-C0017178
sct-umls	MayoSRS	C0009676	C0011253	0.362586	0.277184	0.193296	0.066667	0.036984	0.800000	0.260752	0.106988	0.056517	0.300000	C0037088		C0037088	C0037088=C0009676->C0029227->C0004936->C0012634->*C0037088*<-C0011253<-C1314756<-C0233666<-C0233632<-C0423972<-C0564672<-C1272788<-C1291705<-C0574125<-C0427350
sct-umls	MayoSRS	C0018524	C0033975	0.396269	0.302099	0.212412	0.076923	0.041435	0.828571	0.343221	0.118826	0.063166	0.333333	C2720507|C0037088		C0037088	C0037088=C0018524->C0558072->C1291718->C0563205->C0278060->C1272788->C1291705->C0574125->C0427350->*C0037088*<-C0033975<-C0004936<-C0012634|C2720507=C0018524->C0558072->C1291718->C0563205->C0278060->C1285640->C1274016->C1285578->*C2720507*<-C0033975<-C0004936<-C0012634<-C0037088
sct-umls	MayoSRS	C0038362	C0149745	0.621175	0.458808	0.676175	0.200000	0.084689	0.942857	0.693165	0.510774	0.342980	0.833333	C0026636|C1290856		C0026636	C0026636=C0038362->C1290071->C0266998->*C0026636*<-C0149745|C1290856=C0038362->C1285337->*C1290856*<-C0149745<-C0026636
sct-umls	MayoSRS	C0034065	C0032285	0.578260	0.452938	0.637434	0.166667	0.082452	0.928571	0.684067	0.467819	0.305329	0.736842	C1290837|C0575479|C0425442|C0035204		C0035204	C0575479=C0034065->C0428843->*C0575479*<-C0032285<-C0024115<-C0039978|C0425442=C0034065->C0428843->*C0425442*<-C0032285<-C1290890<-C0577910|C1290837=C0034065->C0729946->*C1290837*<-C0032285<-C0024115<-C0039978|C0035204=C0034065->C0178272->*C0035204*<-C0032285<-C0024115<-C1290325
sct-umls	MayoSRS	C0003873	C0003904	0.415109	0.249982	0.063477	0.083333	0.032668	0.842857	0.159333	0.032779	0.016663	0.266667	C2720507		C2720507	C2720507=C0003873->C0003864->C1285331->C1285332->C1290884->C0012634->C0037088->*C2720507*<-C0003904<-C0282493<-C1285536<-C0184661
sct-umls	MayoSRS	C1533685	C1253936	0.435590	0.286662	0.074606	0.090909	0.038618	0.857143	0.293234	0.038749	0.019757	0.285714	C2720507		C2720507	C2720507=C1533685->C1293116->C1292784->C0184661->*C2720507*<-C1253936<-C0022408<-C0026857<-C0426779<-C1290906<-C0037088
sct-umls	MayoSRS	C0042164	C0019740	0.378825	0.241396	0.061114	0.071429	0.031413	0.814286	0.124619	0.031520	0.016012	0.235294	C2720507		C2720507	C2720507=C0042164->C1285331->C1285332->C1290884->C0012634->C0037088->*C2720507*<-C0019740<-C0019737<-C0019721<-C0003320<-C0021054<-C2979985<-C0013227
sct-umls	MayoSRS	C0042384	C0040053	0.673698	0.468961	0.637953	0.250000	0.088704	0.957143	0.708337	0.468378	0.305805	0.823529	C0007222		C0007222	C0007222=C0042384->C1290889->*C0007222*<-C0040053
sct-umls	MayoSRS	C0243026	C0020649	0.510546	0.324899	0.336816	0.125000	0.045977	0.900000	0.410902	0.202513	0.112665	0.588235	C1290853		C1290853	C1290853=C0243026->C2316160->C0578491->*C1290853*<-C0020649<-C0852949<-C0042373<-C0263978
sct-umls	MayoSRS	C0042109	C0277942	0.578260	0.369759	0.496382	0.166667	0.056417	0.928571	0.525175	0.330125	0.197694	0.705882	C0455205|C0037088		C0455205	C0037088=C0042109->C0013604->*C0037088*<-C0277942<-C0424722<-C1290906|C0455205=C0042109->C0521464->C0037284->C0037274->*C0455205*<-C0277942
sct-umls	MayoSRS	C0017196	C0162429	0.458023	0.253501	0.064472	0.100000	0.033196	0.871429	0.173175	0.033310	0.016937	0.307692	C2720507		C2720507	C2720507=C0017196->C1293482->C1285451->C1285152->C0184661->*C2720507*<-C0162429<-C0028709<-C0012634<-C0037088
sct-umls	MayoSRS	C0013604	C0017654	0.510546	0.367090	0.444605	0.125000	0.055734	0.900000	0.519010	0.285847	0.166757	0.533333	C1274016		C1274016	C1274016=C0013604->*C1274016*<-C0017654<-C1321073<-C1285913<-C1285911<-C1285910<-C1285909
sct-umls	MayoSRS	C0009378	C0032584	0.435590	0.250692	0.063677	0.090909	0.032774	0.857143	0.162143	0.032885	0.016718	0.285714	C2720507		C2720507	C2720507=C0009378->C0192890->C0192653->C0031150->C0014245->C1285536->C0184661->*C2720507*<-C0032584<-C0012634<-C0037088
sct-umls	MayoSRS	C0010137	C1563292	0.415109	0.226550	0.057227	0.083333	0.029356	0.842857	0.061296	0.029456	0.014948	0.266667	C2720507		C2720507	C2720507=C0010137->C0017710->C0001617->C0360511->C0013227->*C2720507*<-C1563292<-C0455442<-C0559550<-C2739809<-C1531482<-C0420206
sct-umls	MayoSRS	C0003507	C0006660	0.000000	0.366472	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	MayoSRS	C0024530	C0002438	0.673698	0.557573	0.798674	0.250000	0.132891	0.957143	0.814756	0.664828	0.497934	0.823529	C0033740		C0033740	C0033740=C0024530->C0009187->*C0033740*<-C0002438
sct-umls	MayoSRS	C0442874	C0522224	0.458023	0.339271	0.243634	0.100000	0.049092	0.871429	0.450089	0.138715	0.074526	0.400000	C0037088		C0037088	C0037088=C0442874->C0027765->C1285159->C1290853->C0012634->*C0037088*<-C0522224<-C0234131<-C0575102<-C0427350
sct-umls	MayoSRS	C0036572	C0018681	0.578260	0.331290	0.300624	0.166667	0.047337	0.928571	0.428644	0.176902	0.097034	0.615385	C1290906		C1290906	C1290906=C0036572->C0730595->*C1290906*<-C0018681<-C0578055<-C0458087
sct-umls	MayoSRS	C0333997	C0043352	0.482823	0.310676	0.336412	0.111111	0.043089	0.885714	0.369513	0.202221	0.112484	0.600000	C1285159		C1285159	C1285159=C0333997->C0024228->*C1285159*<-C0043352<-C0012765<-C0036093<-C0560921<-C0266806<-C0012242
sct-umls	MayoSRS	C0036202	C0042866	0.482823	0.255252	0.064971	0.111111	0.033462	0.885714	0.179976	0.033577	0.017075	0.333333	C2720507		C2720507	C2720507=C0036202->C0559758->C0012634->C0037088->*C2720507*<-C0042866<-C0259753<-C0042890<-C0013227
sct-umls	MayoSRS	C0023223	C0042345	0.621175	0.361606	0.453290	0.200000	0.054358	0.942857	0.506107	0.293067	0.171692	0.750000	C0333010		C0333010	C0333010=C0023223->C0041582->*C0333010*<-C0042345<-C0012359
sct-umls	MayoSRS	C0080331	C0432601	0.458023	0.315905	0.385043	0.100000	0.044129	0.871429	0.385043	0.238423	0.135346	0.470588	C1274016|C1285578		C1274016	C1285578=C0080331->C1637385->C0026606->C0441655->C1522240->*C1285578*<-C0432601<-C0432600<-C0449381<-C1274016|C1274016=C0080331->C1637385->C0578133->C0001288->C1286350->C1286332->*C1274016*<-C0432601<-C0432600<-C0449381
sct-umls	MayoSRS	C0030326	C0023798	0.541977	0.387843	0.522874	0.142857	0.061269	0.914286	0.565020	0.353981	0.215053	0.700000	C0410013		C0410013	C0410013=C0030326->*C0410013*<-C0023798<-C0431102<-C0878523<-C0334450<-C0037579
sct-umls	MayoSRS	C0003811	C0026264	0.000000	0.363219	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	MayoSRS	C0019054	C1561562	0.000000	0.364002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-umls	MayoSRS	C0013378	C0011167	0.482823	0.366592	0.514788	0.111111	0.055608	0.885714	0.517852	0.346610	0.209636	0.500000	C0542341		C0542341	C0542341=C0013378->C0039336->C0730359->C0036658->C0027767->*C0542341*<-C0011167<-C1268925<-C0012238
sct-umls	MayoSRS	C0013394	C0029965	0.415109	0.225835	0.057046	0.083333	0.029260	0.842857	0.058134	0.029361	0.014899	0.266667	C2720507		C2720507	C2720507=C0013394->C1291724->C0036864->C0574125->C0427350->C0037088->*C2720507*<-C0029965<-C0278049<-C0232896<-C0542341<-C1285578
sct-umls	MayoSRS	C0030842	C0020517	0.482823	0.296498	0.077896	0.111111	0.040390	0.885714	0.325490	0.040527	0.020682	0.333333	C2720507		C2720507	C2720507=C0030842->C0026458->C0279516->C0003204->C0013227->*C2720507*<-C0020517<-C0441712<-C1285164
sct-umls	MayoSRS	C0023418	C0038250	0.415109	0.303655	0.267006	0.083333	0.041730	0.842857	0.348068	0.154072	0.083466	0.352941	C1268086		C1268086	C1268086=C0023418->C0376545->C1290833->C0577559->C0332447->C1260954->*C1268086*<-C0038250<-C1269647<-C0007634<-C0700276<-C2711400
sct-umls	MayoSRS	C0376358	C0001109	0.362586	0.228646	0.057761	0.066667	0.029638	0.800000	0.070498	0.029739	0.015094	0.222222	C2720507		C2720507	C2720507=C0376358->C0033578->C0033575->C1302710->C1290853->C0012634->C0037088->*C2720507*<-C0001109<-C0031678<-C0020289<-C0014442<-C0033684<-C2979985<-C0013227
sct-umls	MayoSRS	C0224498	C0029408	0.396269	0.248649	0.063105	0.076923	0.032470	0.828571	0.154035	0.032580	0.016560	0.250000	C2720507		C2720507	C2720507=C0224498->C0007301->C0009780->C0040300->C0700276->C2711400->C1268086->*C2720507*<-C0029408<-C1285232<-C1285162<-C0012634<-C0037088
sct-umls	MayoSRS	C0037473	C0024485	0.458023	0.271282	0.069728	0.100000	0.036001	0.871429	0.239801	0.036123	0.018394	0.307692	C2720507		C2720507	C2720507=C0037473->C0304459->C0304471->C0013227->*C2720507*<-C0024485<-C1275506<-C1261322<-C1292784<-C0184661
sct-umls	MayoSRS	C0033706	C0039142	0.415109	0.241534	0.061151	0.083333	0.031433	0.842857	0.125190	0.031540	0.016023	0.266667	C2720507		C2720507	C2720507=C0033706->C0443790->C2733550->C1629497->C0018938->C0013227->*C2720507*<-C0039142<-C0025080<-C0441065<-C0699733<-C0347997
sct-umls	MayoSRS	C0026764	C0011581	0.458023	0.304059	0.268040	0.100000	0.041807	0.871429	0.349320	0.154761	0.083871	0.470588	C0012634		C0012634	C0012634=C0026764->C1302424->C1306459->C1288351->C0027651->C1302761->*C0012634*<-C0011581<-C0525045<-C0004936
sct-umls	MayoSRS	C0011849	C0035450	0.541977	0.313873	0.339823	0.142857	0.043721	0.914286	0.379050	0.204691	0.114014	0.666667	C1285159		C1285159	C1285159=C0011849->C0271633->C0014130->*C1285159*<-C0035450<-C0406388<-C1285333
sct-umls	MayoSRS	C0220982	C0409974	0.435590	0.290179	0.255293	0.090909	0.039242	0.857143	0.304934	0.146324	0.078937	0.444444	C0012634		C0012634	C0012634=C0220982->C0268038->C0268036->C0220981->C0001122->C0268029->C0025517->*C0012634*<-C0409974<-C0004364<-C1532237
sct-umls	MayoSRS	C0040583	C0007102	0.458023	0.278299	0.250364	0.100000	0.037172	0.871429	0.264645	0.143095	0.077061	0.470588	C1290906		C1290906	C1290906=C0040583->C1960171->C0577910->C0425442->*C1290906*<-C0007102<-C0009375<-C1960177<-C0577566<-C0426573
